Image_Name,License_Plate
frame_0591_plate.jpg,NOTEXTDETECTED
frame_0592_plate.jpg,NOTEXTDETECTED
frame_0593_plate.jpg,NOTEXTDETECTED
frame_0594_plate.jpg,NOTEXTDETECTED
frame_0595_plate.jpg,AKEADNV
frame_0596_plate.jpg,NOTEXTDETECTED
frame_0597_plate.jpg,NOTEXTDETECTED
frame_0598_plate.jpg,NOTEXTDETECTED
frame_0599_plate.jpg,NOTEXTDETECTED
frame_0600_plate.jpg,NOTEXTDETECTED
frame_0601_plate.jpg,NOTEXTDETECTED
frame_0602_plate.jpg,NOTEXTDETECTED
frame_0603_plate.jpg,NOTEXTDETECTED
frame_0604_plate.jpg,NOTEXTDETECTED
frame_0605_plate.jpg,NOTEXTDETECTED
frame_0606_plate.jpg,NOTEXTDETECTED
frame_0607_plate.jpg,NOTEXTDETECTED
frame_0608_plate.jpg,NOTEXTDETECTED
frame_0609_plate.jpg,NOTEXTDETECTED
frame_0610_plate.jpg,NOTEXTDETECTED
frame_0611_plate.jpg,NOTEXTDETECTED
frame_0612_plate.jpg,NOTEXTDETECTED
frame_0613_plate.jpg,NOTEXTDETECTED
frame_0614_plate.jpg,NOTEXTDETECTED
frame_0615_plate.jpg,NOTEXTDETECTED
frame_0616_plate.jpg,NOTEXTDETECTED
frame_0617_plate.jpg,NOTEXTDETECTED
frame_0618_plate.jpg,NOTEXTDETECTED
frame_0619_plate.jpg,NOTEXTDETECTED
frame_0620_plate.jpg,EFLDDZ
frame_0621_plate.jpg,NOTEXTDETECTED
frame_0622_plate.jpg,NOTEXTDETECTED
frame_0623_plate.jpg,NOTEXTDETECTED
frame_0624_plate.jpg,NOTEXTDETECTED
frame_0625_plate.jpg,NOTEXTDETECTED
frame_0626_plate.jpg,NOTEXTDETECTED
frame_0627_plate.jpg,NOTEXTDETECTED
frame_0628_plate.jpg,NOTEXTDETECTED
frame_0629_plate.jpg,NOTEXTDETECTED
frame_0630_plate.jpg,GJOGE
frame_0631_plate.jpg,NOTEXTDETECTED
frame_0632_plate.jpg,GN
frame_0633_plate.jpg,MCRER
frame_0634_plate.jpg,GOEEN
frame_0635_plate.jpg,LJOTD
frame_0636_plate.jpg,GELNI
frame_0637_plate.jpg,QUSEEI
frame_0638_plate.jpg,DA
frame_0639_plate.jpg,LJOCOC
frame_0640_plate.jpg,DCD
frame_0641_plate.jpg,HHAL
frame_0642_plate.jpg,NOTEXTDETECTED
frame_0643_plate.jpg,TA
frame_0644_plate.jpg,QJSE
frame_0645_plate.jpg,NOTEXTDETECTED
frame_0646_plate.jpg,CJNAD
frame_0647_plate.jpg,LAQD
